video_id,frame_index,timestamp,scene_id,frame_path
continuous_motion,87,2.9,0,frames/continuous_motion/87.jpg
continuous_motion,88,2.9333,0,frames/continuous_motion/88.jpg
continuous_motion,89,2.9667,0,frames/continuous_motion/89.jpg
hard_cuts,0,0.0,0,frames/hard_cuts/0.jpg
hard_cuts,1,0.0333,0,frames/hard_cuts/1.jpg
hard_cuts,2,0.0667,0,frames/hard_cuts/2.jpg
hard_cuts,3,0.1,0,frames/hard_cuts/3.jpg
hard_cuts,4,0.1333,0,frames/hard_cuts/4.jpg
hard_cuts,5,0.1667,0,frames/hard_cuts/5.jpg
hard_cuts,6,0.2,0,frames/hard_cuts/6.jpg
hard_cuts,7,0.2333,0,frames/hard_cuts/7.jpg
hard_cuts,8,0.2667,0,frames/hard_cuts/8.jpg
hard_cuts,9,0.3,0,frames/hard_cuts/9.jpg
hard_cuts,10,0.3333,0,frames/hard_cuts/10.jpg
hard_cuts,11,0.3667,0,frames/hard_cuts/11.jpg
hard_cuts,12,0.4,0,frames/hard_cuts/12.jpg
hard_cuts,13,0.4333,0,frames/hard_cuts/13.jpg
hard_cuts,14,0.4667,0,frames/hard_cuts/14.jpg
hard_cuts,15,0.5,0,frames/hard_cuts/15.jpg
hard_cuts,16,0.5333,0,frames/hard_cuts/16.jpg
hard_cuts,17,0.5667,0,frames/hard_cuts/17.jpg
hard_cuts,18,0.6,0,frames/hard_cuts/18.jpg
hard_cuts,19,0.6333,0,frames/hard_cuts/19.jpg
hard_cuts,20,0.6667,0,frames/hard_cuts/20.jpg
hard_cuts,21,0.7,0,frames/hard_cuts/21.jpg
hard_cuts,22,0.7333,0,frames/hard_cuts/22.jpg
hard_cuts,23,0.7667,0,frames/hard_cuts/23.jpg
hard_cuts,24,0.8,0,frames/hard_cuts/24.jpg
hard_cuts,25,0.8333,0,frames/hard_cuts/25.jpg
hard_cuts,26,0.8667,0,frames/hard_cuts/26.jpg
hard_cuts,27,0.9,0,frames/hard_cuts/27.jpg
hard_cuts,28,0.9333,0,frames/hard_cuts/28.jpg
hard_cuts,29,0.9667,0,frames/hard_cuts/29.jpg
hard_cuts,30,1.0,1,frames/hard_cuts/30.jpg
hard_cuts,31,1.0333,1,frames/hard_cuts/31.jpg
hard_cuts,32,1.0667,1,frames/hard_cuts/32.jpg
hard_cuts,33,1.1,1,frames/hard_cuts/33.jpg
hard_cuts,34,1.1333,1,frames/hard_cuts/34.jpg
hard_cuts,35,1.1667,1,frames/hard_cuts/35.jpg
hard_cuts,36,1.2,1,frames/hard_cuts/36.jpg
hard_cuts,37,1.2333,1,frames/hard_cuts/37.jpg
hard_cuts,38,1.2667,1,frames/hard_cuts/38.jpg
hard_cuts,39,1.3,1,frames/hard_cuts/39.jpg
hard_cuts,40,1.3333,1,frames/hard_cuts/40.jpg
hard_cuts,41,1.3667,1,frames/hard_cuts/41.jpg
hard_cuts,42,1.4,1,frames/hard_cuts/42.jpg
hard_cuts,43,1.4333,1,frames/hard_cuts/43.jpg
hard_cuts,44,1.4667,1,frames/hard_cuts/44.jpg
hard_cuts,45,1.5,1,frames/hard_cuts/45.jpg
hard_cuts,46,1.5333,1,frames/hard_cuts/46.jpg
hard_cuts,47,1.5667,1,frames/hard_cuts/47.jpg
hard_cuts,48,1.6,1,frames/hard_cuts/48.jpg
hard_cuts,49,1.6333,1,frames/hard_cuts/49.jpg
hard_cuts,50,1.6667,1,frames/hard_cuts/50.jpg
hard_cuts,51,1.7,1,frames/hard_cuts/51.jpg
hard_cuts,52,1.7333,1,frames/hard_cuts/52.jpg
hard_cuts,53,1.7667,1,frames/hard_cuts/53.jpg
hard_cuts,54,1.8,1,frames/hard_cuts/54.jpg
hard_cuts,55,1.8333,1,frames/hard_cuts/55.jpg
hard_cuts,56,1.8667,1,frames/hard_cuts/56.jpg
hard_cuts,57,1.9,1,frames/hard_cuts/57.jpg
hard_cuts,58,1.9333,1,frames/hard_cuts/58.jpg
hard_cuts,59,1.9667,1,frames/hard_cuts/59.jpg
hard_cuts,60,2.0,2,frames/hard_cuts/60.jpg
hard_cuts,61,2.0333,2,frames/hard_cuts/61.jpg
hard_cuts,62,2.0667,2,frames/hard_cuts/62.jpg
hard_cuts,63,2.1,2,frames/hard_cuts/63.jpg
hard_cuts,64,2.1333,2,frames/hard_cuts/64.jpg
hard_cuts,65,2.1667,2,frames/hard_cuts/65.jpg
hard_cuts,66,2.2,2,frames/hard_cuts/66.jpg
hard_cuts,67,2.2333,2,frames/hard_cuts/67.jpg
hard_cuts,68,2.2667,2,frames/hard_cuts/68.jpg
hard_cuts,69,2.3,2,frames/hard_cuts/69.jpg
hard_cuts,70,2.3333,2,frames/hard_cuts/70.jpg
hard_cuts,71,2.3667,2,frames/hard_cuts/71.jpg
hard_cuts,72,2.4,2,frames/hard_cuts/72.jpg
hard_cuts,73,2.4333,2,frames/hard_cuts/73.jpg
hard_cuts,74,2.4667,2,frames/hard_cuts/74.jpg
hard_cuts,75,2.5,2,frames/hard_cuts/75.jpg
hard_cuts,76,2.5333,2,frames/hard_cuts/76.jpg
hard_cuts,77,2.5667,2,frames/hard_cuts/77.jpg
hard_cuts,78,2.6,2,frames/hard_cuts/78.jpg
hard_cuts,79,2.6333,2,frames/hard_cuts/79.jpg
hard_cuts,80,2.6667,2,frames/hard_cuts/80.jpg
hard_cuts,81,2.7,2,frames/hard_cuts/81.jpg
hard_cuts,82,2.7333,2,frames/hard_cuts/82.jpg
hard_cuts,83,2.7667,2,frames/hard_cuts/83.jpg
hard_cuts,84,2.8,2,frames/hard_cuts/84.jpg
hard_cuts,85,2.8333,2,frames/hard_cuts/85.jpg
hard_cuts,86,2.8667,2,frames/hard_cuts/86.jpg
hard_cuts,87,2.9,2,frames/hard_cuts/87.jpg
hard_cuts,88,2.9333,2,frames/hard_cuts/88.jpg
hard_cuts,89,2.9667,2,frames/hard_cuts/89.jpg
static_shot,0,0.0,0,frames/static_shot/0.jpg
static_shot,1,0.0333,0,frames/static_shot/1.jpg
static_shot,2,0.0667,0,frames/static_shot/2.jpg
static_shot,3,0.1,0,frames/static_shot/3.jpg
static_shot,4,0.1333,0,frames/static_shot/4.jpg
static_shot,5,0.1667,0,frames/static_shot/5.jpg
static_shot,6,0.2,0,frames/static_shot/6.jpg
static_shot,7,0.2333,0,frames/static_shot/7.jpg
static_shot,8,0.2667,0,frames/static_shot/8.jpg
static_shot,9,0.3,0,frames/static_shot/9.jpg
static_shot,10,0.3333,0,frames/static_shot/10.jpg
static_shot,11,0.3667,0,frames/static_shot/11.jpg
static_shot,12,0.4,0,frames/static_shot/12.jpg
static_shot,13,0.4333,0,frames/static_shot/13.jpg
static_shot,14,0.4667,0,frames/static_shot/14.jpg
static_shot,15,0.5,0,frames/static_shot/15.jpg
static_shot,16,0.5333,0,frames/static_shot/16.jpg
static_shot,17,0.5667,0,frames/static_shot/17.jpg
static_shot,18,0.6,0,frames/static_shot/18.jpg
static_shot,19,0.6333,0,frames/static_shot/19.jpg
static_shot,20,0.6667,0,frames/static_shot/20.jpg
static_shot,21,0.7,0,frames/static_shot/21.jpg
static_shot,22,0.7333,0,frames/static_shot/22.jpg
static_shot,23,0.7667,0,frames/static_shot/23.jpg
static_shot,24,0.8,0,frames/static_shot/24.jpg
static_shot,25,0.8333,0,frames/static_shot/25.jpg
static_shot,26,0.8667,0,frames/static_shot/26.jpg
static_shot,27,0.9,0,frames/static_shot/27.jpg
static_shot,28,0.9333,0,frames/static_shot/28.jpg
static_shot,29,0.9667,0,frames/static_shot/29.jpg
static_shot,30,1.0,0,frames/static_shot/30.jpg
static_shot,31,1.0333,0,frames/static_shot/31.jpg
static_shot,32,1.0667,0,frames/static_shot/32.jpg
static_shot,33,1.1,0,frames/static_shot/33.jpg
static_shot,34,1.1333,0,frames/static_shot/34.jpg
static_shot,35,1.1667,0,frames/static_shot/35.jpg
static_shot,36,1.2,0,frames/static_shot/36.jpg
static_shot,37,1.2333,0,frames/static_shot/37.jpg
static_shot,38,1.2667,0,frames/static_shot/38.jpg
static_shot,39,1.3,0,frames/static_shot/39.jpg
static_shot,40,1.3333,0,frames/static_shot/40.jpg
static_shot,41,1.3667,0,frames/static_shot/41.jpg
static_shot,42,1.4,0,frames/static_shot/42.jpg
static_shot,43,1.4333,0,frames/static_shot/43.jpg
static_shot,44,1.4667,0,frames/static_shot/44.jpg
static_shot,45,1.5,0,frames/static_shot/45.jpg
static_shot,46,1.5333,0,frames/static_shot/46.jpg
static_shot,47,1.5667,0,frames/static_shot/47.jpg
static_shot,48,1.6,0,frames/static_shot/48.jpg
static_shot,49,1.6333,0,frames/static_shot/49.jpg
static_shot,50,1.6667,0,frames/static_shot/50.jpg
static_shot,51,1.7,0,frames/static_shot/51.jpg
static_shot,52,1.7333,0,frames/static_shot/52.jpg
static_shot,53,1.7667,0,frames/static_shot/53.jpg
static_shot,54,1.8,0,frames/static_shot/54.jpg
static_shot,55,1.8333,0,frames/static_shot/55.jpg
static_shot,56,1.8667,0,frames/static_shot/56.jpg
static_shot,57,1.9,0,frames/static_shot/57.jpg
static_shot,58,1.9333,0,frames/static_shot/58.jpg
static_shot,59,1.9667,0,frames/static_shot/59.jpg
static_shot,60,2.0,0,frames/static_shot/60.jpg
static_shot,61,2.0333,0,frames/static_shot/61.jpg
static_shot,62,2.0667,0,frames/static_shot/62.jpg
static_shot,63,2.1,0,frames/static_shot/63.jpg
static_shot,64,2.1333,0,frames/static_shot/64.jpg
static_shot,65,2.1667,0,frames/static_shot/65.jpg
static_shot,66,2.2,0,frames/static_shot/66.jpg
static_shot,67,2.2333,0,frames/static_shot/67.jpg
static_shot,68,2.2667,0,frames/static_shot/68.jpg
static_shot,69,2.3,0,frames/static_shot/69.jpg
static_shot,70,2.3333,0,frames/static_shot/70.jpg
static_shot,71,2.3667,0,frames/static_shot/71.jpg
static_shot,72,2.4,0,frames/static_shot/72.jpg
static_shot,73,2.4333,0,frames/static_shot/73.jpg
static_shot,74,2.4667,0,frames/static_shot/74.jpg
static_shot,75,2.5,0,frames/static_shot/75.jpg
static_shot,76,2.5333,0,frames/static_shot/76.jpg
static_shot,77,2.5667,0,frames/static_shot/77.jpg
static_shot,78,2.6,0,frames/static_shot/78.jpg
static_shot,79,2.6333,0,frames/static_shot/79.jpg
static_shot,80,2.6667,0,frames/static_shot/80.jpg
static_shot,81,2.7,0,frames/static_shot/81.jpg
static_shot,82,2.7333,0,frames/static_shot/82.jpg
static_shot,83,2.7667,0,frames/static_shot/83.jpg
static_shot,84,2.8,0,frames/static_shot/84.jpg
static_shot,85,2.8333,0,frames/static_shot/85.jpg
static_shot,86,2.8667,0,frames/static_shot/86.jpg
static_shot,87,2.9,0,frames/static_shot/87.jpg
static_shot,88,2.9333,0,frames/static_shot/88.jpg
static_shot,89,2.9667,0,frames/static_shot/89.jpg
